uid,family,lines,ops,code_hash,recommendation,reason
00355622,,15,4,b3fb8537b2a185b5,KEEP,ok
00354599,,15,4,86504360174d0c77,KEEP,ok
00350526,,15,4,f1db2b40ebbbeeb3,KEEP,ok
00357618,,9,3,00dd7fc682cebfc1,CUT,low_op_variety
00351407,,24,5,3cdb3cb31d90596d,KEEP,ok
00353589,,17,4,7ae474aef79fe80a,KEEP,ok
00353196,,9,3,1dff56d5f0bf2a51,CUT,low_op_variety
00356237,,20,7,78ec29d77b034150,KEEP,ok
00359176,,15,4,6f2adbbc4e28bae0,KEEP,ok
00356619,,27,5,3a67cf14cb5a65ed,KEEP,ok
00356719,,12,4,d9b8c108c9958b88,KEEP,ok
00356753,,24,5,f49fbb366bb9ad5f,KEEP,ok
00350794,,26,8,515f410c9f38ee20,KEEP,ok
00359214,,15,4,7ea761d15a371052,KEEP,ok
00359673,,19,7,2629b8d83baf4d08,KEEP,ok
00359110,,15,4,d4910325460c2357,KEEP,ok
00356439,,27,5,1c729c84c3290433,KEEP,ok
00353644,,15,4,315a5d7678a03be6,KEEP,ok
00351362,,33,6,ced18a1a59662bea,KEEP,ok
00359161,,31,5,e522eeb70de8eb41,KEEP,ok
00353658,,17,4,469d88e8c8f53a0d,KEEP,ok
00357040,,15,4,e6ee6506cb281f18,KEEP,ok
00354495,,17,5,978b808437d49cd7,KEEP,ok
00353897,,27,5,bbac2f414c955270,KEEP,ok
00350517,,18,4,4eb5977585b3d010,KEEP,ok
00355171,,34,5,fa30169ee1a4cada,KEEP,ok
00355812,,25,8,a9777b0855b3dc9f,KEEP,ok
00356681,,15,4,f976bfc706e5adad,KEEP,ok
00351858,,25,5,247e3da83fa31048,KEEP,ok
00356338,,25,5,d3eb092d3f8edbcf,KEEP,ok
00352119,,25,5,d98882ef7081329f,KEEP,ok
00356353,,13,4,4a7bd8c0f629d355,KEEP,ok
00352135,,23,5,bd5d931fbeb7502b,KEEP,ok
00354674,,12,4,c69f769ba8e1af4d,KEEP,ok
00355430,,29,8,c63bdbdd5591a987,KEEP,ok
00359177,,15,4,22f07be3bd16dac1,KEEP,ok
00359123,,13,4,1ada541e461f5e86,KEEP,ok
00353899,,15,4,e59e7ae8f2be4fc0,KEEP,ok
00359056,,15,4,9a48df101681ec23,KEEP,ok
00358582,,21,8,4769c8284fdb45d2,KEEP,ok
00351323,,15,4,76a5d05e26d7f2cb,KEEP,ok
00355190,,13,4,239b25017cce87f3,KEEP,ok
00354801,,27,5,957082a871472836,KEEP,ok
00351971,,19,7,2b508d1683486420,KEEP,ok
00353954,,21,5,a2ce75a2f5d2f564,KEEP,ok
00357544,,34,7,f00726940520ea04,KEEP,ok
00351595,,15,4,f8e844a20916d694,KEEP,ok
00357967,,19,7,40d4b7c0ffe80ba7,KEEP,ok
00352158,,30,5,a9de817273acd9e8,KEEP,ok
00355813,,25,8,74cf04e9bdd0ea81,KEEP,ok
00357239,,9,3,a59c74ab89d6090e,CUT,low_op_variety
00359788,,23,5,1ec7069ba3793722,KEEP,ok
00359166,,17,4,a3f259875e4b70e9,KEEP,ok
00352635,,13,4,625fcdb9a703e3e6,KEEP,ok
00353678,,15,4,e6ee6506cb281f18,KEEP,ok
00356180,,46,5,ad60b00bd381d667,KEEP,ok
00353836,,19,7,2629b8d83baf4d08,KEEP,ok
00351414,,24,5,8dd9fe10ad5ca525,KEEP,ok
00359274,,15,4,9b883a35bf1e7232,KEEP,ok
00352805,,21,5,057f910414545c1a,KEEP,ok
00356936,,21,7,d6b422b968f67b88,KEEP,ok
00356469,,17,4,1109e7c489db1af1,KEEP,ok
00351183,,23,5,47c45e26af5ae333,KEEP,ok
00358850,,39,8,fae2a19a9d764abd,KEEP,ok
00354177,,15,4,f9add7bfa9b8b690,KEEP,ok
00356343,,17,4,c3088bcd3f1c49cf,KEEP,ok
00358243,,19,8,2d3a5d01e2c51395,KEEP,ok
00359898,,15,4,e6ee6506cb281f18,KEEP,ok
00354281,,15,4,cf49e4a82a64181f,KEEP,ok
00359840,,17,4,390be641229cfb8d,KEEP,ok
00356490,,27,5,db1143c1a495119e,KEEP,ok
00350226,,15,4,4aa91a293216d6e5,KEEP,ok
00351868,,24,5,63c7b7eda1170735,KEEP,ok
00356660,,17,4,9d4ce4c7518dde5d,KEEP,ok
00359175,,17,4,42cd3597508a41a8,KEEP,ok
00359337,,15,4,f79399b4bc164ceb,KEEP,ok
00351863,,15,4,07a030e75114c482,KEEP,ok
00353691,,17,4,01162c3553370606,KEEP,ok
00353454,,23,5,02c806f0183e81a1,KEEP,ok
00359384,,15,4,af10d50351232346,KEEP,ok
00354883,,32,8,192890c78ab3ce5c,KEEP,ok
00356824,,25,8,2bc2d817f91f19cd,KEEP,ok
00350820,,37,6,ee1972309c541873,KEEP,ok
00359844,,17,4,67d99f756c511c58,KEEP,ok
00358247,,19,8,4f80963c436fe8c9,KEEP,ok
00359892,,15,4,e6ee6506cb281f18,KEEP,ok
00351549,,21,6,bc2a018080811f8e,KEEP,ok
00357721,,9,3,8f9076caba609da8,CUT,low_op_variety
00353940,,23,5,2fca467030f94f04,KEEP,ok
00359871,,17,4,a71a03a98acd20ac,KEEP,ok
00352460,,23,5,98b143d4e66aba63,KEEP,ok
00353098,,15,4,02eab4b121161100,KEEP,ok
00351850,,17,4,033c7a4f674bcebb,KEEP,ok
00352683,,17,4,1c0e3b1f1d671ff0,KEEP,ok
00350975,,29,7,0cdc797f26cca59d,KEEP,ok
00353902,,35,7,bc608c0dc4cf85e3,KEEP,ok
00358134,,21,8,8ca5b8bee9f9ad61,KEEP,ok
00359880,,27,5,dadc25cd9a6ee8e5,KEEP,ok
00357343,,31,9,0eea4479d1a0ddb3,KEEP,ok
00357713,,15,4,2feff970f826339f,KEEP,ok
00354884,,13,4,adcfaad919bfc90c,KEEP,ok
00356504,,22,5,8a4b697a0f06ad9d,KEEP,ok
00355092,,13,4,245e1293a307de72,KEEP,ok
00359107,,14,4,857582e437f5360e,KEEP,ok
00352221,,17,4,b73ce595d28e1aeb,KEEP,ok
00353912,,33,5,f1d8020ddd62fc24,KEEP,ok
00355560,,15,4,cf49e4a82a64181f,KEEP,ok
00359773,,35,6,1e94574867744fe9,KEEP,ok
00353988,,15,4,e5a8f54683f05962,KEEP,ok
00359728,,13,5,200d48f4fab8c4b2,KEEP,ok
00356667,,15,4,bc3e971a1f5306cb,KEEP,ok
00353523,,15,4,def7c3d285524253,KEEP,ok
00352833,,9,3,df98c8f73d7ac591,CUT,low_op_variety
00354445,,33,6,70732073a9fbf2d1,KEEP,ok
00353990,,15,4,8ac804ffd335895d,KEEP,ok
00353449,,15,4,1504ae8a90c42852,KEEP,ok
00355963,,41,5,606e46eab4138593,KEEP,ok
00350557,,21,4,85d3ccf8bb6ede07,KEEP,ok
00356363,,15,4,c5d8bf639124801f,KEEP,ok
00354842,,19,7,a8b3b0dc7975f8fa,KEEP,ok
00357078,,25,4,6e895fb52ee4452d,KEEP,ok
00358330,,15,4,fffc4b06535a1017,KEEP,ok
00355971,,28,6,d8aab6b23d322059,KEEP,ok
00354175,,15,4,fabae398d612c642,KEEP,ok
00353408,,15,4,01a2ba029211c4c1,KEEP,ok
00358819,,17,4,b76262cdc3b6bd1d,KEEP,ok
00354490,,15,4,16cdcc173b72f7cf,KEEP,ok
00356342,,15,4,e6ee6506cb281f18,KEEP,ok
00351588,,9,3,6e67590ff8136360,CUT,low_op_variety
00359081,,13,4,78ffd07becd20c2c,KEEP,ok
00352131,,15,4,e04061779bc60b3b,KEEP,ok
00359109,,15,4,22b8de99f49daa50,KEEP,ok
00355949,,28,5,2edcf2e8f7f71689,KEEP,ok
00354205,,15,4,f9add7bfa9b8b690,KEEP,ok
00354253,,23,5,957bb29772671c4f,KEEP,ok
00354817,,45,6,c80eaf206a951d09,KEEP,ok
00354585,,15,4,7a51f5b53556f5bc,KEEP,ok
00355943,,23,5,53b6a7c9c0ac702f,KEEP,ok
00357659,,27,7,b0982bb1c5365c10,KEEP,ok
00350554,,19,7,9a986941e4fee59d,KEEP,ok
00357045,,15,4,3815b136d73685e5,KEEP,ok
00353621,,15,4,c53b6292b053b241,KEEP,ok
00358471,,15,4,02d9c13778edb54b,KEEP,ok
00352194,,17,4,a16dc3a28d3100f1,KEEP,ok
00359850,,26,5,19a0478ec4c866cd,KEEP,ok
00351001,,23,5,4bea6a6674beb727,KEEP,ok
00359694,,20,4,aa00bb67c911ea3c,KEEP,ok
00357558,,13,4,cce6c3ee032e38aa,KEEP,ok
00358267,,15,4,4ecb501dbf5b08fa,KEEP,ok
00357041,,13,4,adcfaad919bfc90c,KEEP,ok
00356330,,17,4,04b12a03353777c3,KEEP,ok
00353964,,9,3,15f6f3af7fe588f2,CUT,low_op_variety
00357036,,15,4,e6ee6506cb281f18,KEEP,ok
00359967,,17,4,153da985932ed202,KEEP,ok
00351523,,22,4,50abb469c153c4ee,KEEP,ok
00355698,,15,4,b3fb8537b2a185b5,KEEP,ok
00352641,,33,5,a6461ddac5078658,KEEP,ok
00353676,,15,4,7ab9c65055ffe824,KEEP,ok
00353900,,35,7,ec6baf49a2b800e3,KEEP,ok
00356639,,13,4,3b2087b9ca3dcb5c,KEEP,ok
00352744,,15,4,ee09fcc4f402c93e,KEEP,ok
00359115,,17,4,72c5d2d076540411,KEEP,ok
00358262,,19,8,af9bd88a1b5ef8f9,KEEP,ok
00353625,,15,4,e6ee6506cb281f18,KEEP,ok
00359460,,13,4,27d3dcdd21eafaaa,KEEP,ok
00353153,,25,9,e3c7e81d481ef447,KEEP,ok
00356519,,22,5,8a4b697a0f06ad9d,KEEP,ok
00352370,,37,7,31508f868e65e27f,KEEP,ok
00358849,,23,5,4422e7b777aa38ef,KEEP,ok
00359125,,15,5,60571c389d373fc4,KEEP,ok
00356420,,17,4,9447753d64a13e1f,KEEP,ok
00351433,,15,4,57d78496743468c1,KEEP,ok
00351960,,15,4,bc89b6266f4021a6,KEEP,ok
00357777,,13,4,5239334abb4aaed2,KEEP,ok
00359914,,17,4,8177b4f49e5383c9,KEEP,ok
00358261,,19,8,d5bf7656b87527f1,KEEP,ok
00355898,,27,5,643a5fc77af04502,KEEP,ok
00356130,,15,4,7e949e97e323da8c,KEEP,ok
00359900,,17,4,8301f74d32dfe3e2,KEEP,ok
00350238,,17,5,e98e3298f389671c,KEEP,ok
00357077,,18,2,f2581a10010238eb,DROP,trivial_code
00352088,,27,8,46e83a08c70070c3,KEEP,ok
00356444,,22,5,21f94015d1068856,KEEP,ok
00351657,,27,4,93f80982a47637d6,KEEP,ok
00356467,,15,4,e6ee6506cb281f18,KEEP,ok
00353313,,15,4,86504360174d0c77,KEEP,ok
00354903,,40,7,933768766cb4105a,KEEP,ok
00350208,,13,4,841ccfd1fd6dbdb7,KEEP,ok
00353773,,15,4,7a51f5b53556f5bc,KEEP,ok
00354873,,9,3,8315b80cb8f8469d,CUT,low_op_variety
00356649,,15,4,f39887124b7ef98f,KEEP,ok
00355158,,9,3,0f9b893d67360e9c,CUT,low_op_variety
00355571,,15,4,86504360174d0c77,KEEP,ok
00359727,,15,4,44082eb8441287dc,KEEP,ok
00352639,,15,4,077022fabb473c05,KEEP,ok
00352121,,17,4,269a9f0b9c7db122,KEEP,ok
00355697,,15,4,f6a7bcdba28afcba,KEEP,ok
00353195,,27,8,8766d98b3eff9e6e,KEEP,ok
00359893,,17,4,cf7cf3ee181c67c3,KEEP,ok
00354494,,17,5,8688e7c1c20df282,KEEP,ok
00355245,,17,4,8683aca624364a5f,KEEP,ok
00351205,,19,7,888d600807cc68aa,KEEP,ok
00354117,,27,5,4ed566cb9f874ccd,KEEP,ok
00354431,,23,5,d9291f3e6f8d9f1d,KEEP,ok
00353841,,15,4,b3fb8537b2a185b5,KEEP,ok
00356603,,15,4,e6ee6506cb281f18,KEEP,ok
00356362,,14,5,1ade87bb8659f72b,KEEP,ok
00354513,,15,4,16cdcc173b72f7cf,KEEP,ok
00359160,,17,4,b8be0d70c982a4d9,KEEP,ok
00350963,,18,5,9c44fc448c041442,KEEP,ok
00357710,,28,6,d8aab6b23d322059,KEEP,ok
00354612,,21,7,7723ebb0c406ab7f,KEEP,ok
00356185,,15,4,fa719ac22188b1cb,KEEP,ok
00355974,,15,4,2feff970f826339f,KEEP,ok
00356333,,15,4,40bae611e46f73f3,KEEP,ok
00358620,,30,7,cef606e4cc10d7b5,KEEP,ok
00358472,,13,4,cd2b7581940c125c,KEEP,ok
00359856,,17,4,72c5d2d076540411,KEEP,ok
00355006,,15,4,7a51f5b53556f5bc,KEEP,ok
00358600,,15,4,17cdd173df66a9d4,KEEP,ok
00356339,,27,5,db1143c1a495119e,KEEP,ok
00354011,,9,3,76b5188fdd3b569e,CUT,low_op_variety
00359144,,17,4,75ed9d94ae9aa614,KEEP,ok
00355920,,27,7,b0982bb1c5365c10,KEEP,ok
00355789,,27,5,c5228e776c9daf4c,KEEP,ok
00350520,,17,4,a9342b3a20d65396,KEEP,ok
00354800,,43,7,8dd57ad6d37e01db,KEEP,ok
00353608,,15,4,40bae611e46f73f3,KEEP,ok
00351864,,27,5,2b590c6903d617a4,KEEP,ok
00359828,,17,4,7ae474aef79fe80a,KEEP,ok
00352174,,17,4,a16dc3a28d3100f1,KEEP,ok
00350162,,13,4,b2c79ec58a469b1e,KEEP,ok
00351486,,13,4,1397baab0fc1dba0,KEEP,ok
00355020,,15,4,86504360174d0c77,KEEP,ok
00353591,,27,5,2059f525663d4ac0,KEEP,ok
00359198,,15,4,46a4ed915f904965,KEEP,ok
00350749,,13,4,745a03838bd7b8b6,KEEP,ok
00351466,,17,4,1a1360f5068f6f3a,KEEP,ok
00351871,,15,4,1504ae8a90c42852,KEEP,ok
00355621,,15,4,f6a7bcdba28afcba,KEEP,ok
00353660,,15,4,1504ae8a90c42852,KEEP,ok
00353732,,19,7,07135ffcc02d2f28,KEEP,ok
00354901,,23,6,0e054254417b0344,KEEP,ok
00356729,,15,4,63f36b621bea8d15,KEEP,ok
00356687,,37,7,dc781f78b0e341f5,KEEP,ok
00359035,,15,4,ed5dd96773228308,KEEP,ok
00354130,,35,8,183637b7b47014c4,KEEP,ok
00351849,,33,5,de9900b820fa1c41,KEEP,ok
00359135,,17,4,9447753d64a13e1f,KEEP,ok
00350839,,15,4,c085d3c53415ef33,KEEP,ok
00355033,,21,7,7723ebb0c406ab7f,KEEP,ok
00355226,,17,4,8af10dd41cac4f7d,KEEP,ok
00359742,,37,7,dea4955052342adf,KEEP,ok
00351873,,22,5,fafdf0ade7c12a4c,KEEP,ok
00356123,,28,2,b95d9a0a52e61efd,DROP,trivial_code
00353607,,17,4,b13fc47fa96f841f,KEEP,ok
00355071,,15,4,b3fb8537b2a185b5,KEEP,ok
00356648,,15,4,620689935563194b,KEEP,ok
00351741,,38,5,b06b98e4b0d2c529,KEEP,ok
00359149,,29,6,ad06853d597b7609,KEEP,ok
00359388,,23,5,974e308f20a508da,KEEP,ok
00357728,,27,5,151b0985dba33928,KEEP,ok
00359216,,15,4,0c7bbf9822dbb112,KEEP,ok
00356610,,15,4,620689935563194b,KEEP,ok
00350945,,31,8,ff6b9342fa327d96,KEEP,ok
00351405,,15,4,04343d8cd31dfa9d,KEEP,ok
00358694,,21,5,928d28c2e78003fd,KEEP,ok
00356535,,13,4,1b1b95e666d8c274,KEEP,ok
00354744,,23,5,e6cc95cc100ce9c0,KEEP,ok
00351420,,39,5,8536b56ef0842bbd,KEEP,ok
00353598,,25,6,2d189a3ff058e3c9,KEEP,ok
00357030,,15,4,d905b3195db32561,KEEP,ok
00357147,,41,5,a94349c87ea9efc3,KEEP,ok
00358483,,15,4,c32d323715c59ae4,KEEP,ok
00356520,,27,5,db1143c1a495119e,KEEP,ok
00359725,,25,8,6ab99898f1601348,KEEP,ok
00353938,,15,4,ce097c2d8661242c,KEEP,ok
00354127,,35,8,365178569c0c55c7,KEEP,ok
00352548,,31,5,0f238fba7e57a178,KEEP,ok
00355444,,21,6,1febe990e9d04f8e,KEEP,ok
00356521,,18,7,a09953b66fbe1460,KEEP,ok
00352743,,15,4,4744234072a082e8,KEEP,ok
00354179,,13,4,31e6dc44fa4110c9,KEEP,ok
00359919,,25,5,97aa53e8cd81f9b4,KEEP,ok
00351909,,9,3,0f9b893d67360e9c,CUT,low_op_variety
00353615,,22,6,18186cf983a05135,KEEP,ok
00359413,,17,4,ad22ff93794c7c3a,KEEP,ok
00359743,,33,5,49345bbcc9ff9a45,KEEP,ok
00353704,,21,6,ca9e30146f9cdf0b,KEEP,ok
00359162,,15,4,40bae611e46f73f3,KEEP,ok
00353074,,13,4,4d43c333a54de45f,KEEP,ok
00359969,,15,4,521f00213ddc1938,KEEP,ok
00352708,,25,4,b17938d6b877493e,KEEP,ok
00358591,,27,6,03c29b9d66027809,KEEP,ok
00350361,,13,4,4e5383d751fbf32d,KEEP,ok
00353730,,15,4,a2887d930df39b2f,KEEP,ok
00353445,,25,5,b7c4c2ee3797502e,KEEP,ok
00352163,,22,2,1632ce8310cdcbd6,DROP,trivial_code
00353675,,14,4,0e59186c442c69bb,KEEP,ok
00355009,,15,4,cf49e4a82a64181f,KEEP,ok
00358406,,21,7,7723ebb0c406ab7f,KEEP,ok
00351417,,23,5,63e12aeb5bdb3238,KEEP,ok
00353264,,19,7,2629b8d83baf4d08,KEEP,ok
00359677,,15,4,f6a7bcdba28afcba,KEEP,ok
00359410,,15,4,e6ee6506cb281f18,KEEP,ok
00350232,,19,7,67dabdeece066643,KEEP,ok
00354588,,15,4,cf49e4a82a64181f,KEEP,ok
00351911,,15,4,834ed5d2ffbc7021,KEEP,ok
00351886,,15,4,d64e75518ff75e8d,KEEP,ok
00358617,,13,4,47e0ff740706fecd,KEEP,ok
00353908,,35,7,e0a35ee818d3c334,KEEP,ok
00354388,,12,4,d0497961f32d93fb,KEEP,ok
00356572,,19,7,6ee0be7d63a8f281,KEEP,ok
00352723,,13,4,6c31c7b2a6324f3d,KEEP,ok
00352181,,22,2,7c46ed2641ffc19b,DROP,trivial_code
00354890,,21,6,962b609478296bc9,KEEP,ok
00352691,,23,6,ce91d041a0afa0f9,KEEP,ok
00359881,,17,4,567bb51f8f77997e,KEEP,ok
00354574,,23,5,5ce1275eaef4009e,KEEP,ok
00352947,,13,4,5e516fdc7319b798,KEEP,ok
00357526,,14,4,0f1f035f541f4ec7,KEEP,ok
00357632,,9,3,d3e0a56d936d8f29,CUT,low_op_variety
00352680,,17,4,f03033acec933db1,KEEP,ok
00352139,,29,9,1acd97f9918310f3,KEEP,ok
00353201,,15,4,7a51f5b53556f5bc,KEEP,ok
00351887,,15,4,5be4d219df3eab57,KEEP,ok
00357729,,21,5,c2c12ddcf84e4624,KEEP,ok
00358725,,15,4,53c65008787ef089,KEEP,ok
00352048,,17,5,ca34095a478bb689,KEEP,ok
00358695,,41,8,11345b563c3679a1,KEEP,ok
00352308,,15,4,1a5f2b1c119304b9,KEEP,ok
00359825,,23,5,fe55207c26e35c72,KEEP,ok
00354649,,15,4,f6a7bcdba28afcba,KEEP,ok
00353451,,17,4,2f9dcb6da6fcaf0e,KEEP,ok
00352942,,27,5,0f3e9b5addc3d9b1,KEEP,ok
00359446,,15,4,4514994f9a41b950,KEEP,ok
00354905,,22,2,8a60c349122dec08,DROP,trivial_code
00355325,,53,9,d0c660a5cb8a7e89,KEEP,ok
00358928,,9,3,04ac91cb3308f30d,CUT,low_op_variety
00359186,,15,4,e6ee6506cb281f18,KEEP,ok
00359187,,17,4,d50937f0faef8410,KEEP,ok
00356319,,25,5,bd18d0300c256c97,KEEP,ok
00353268,,15,4,f6a7bcdba28afcba,KEEP,ok
00359111,,15,4,a11c8f6dc31dddea,KEEP,ok
00358367,,35,9,8aa0e60e0ea54959,KEEP,ok
00358701,,20,4,8a328b199edae266,KEEP,ok
00352624,,29,8,e629bc1b3bf14842,KEEP,ok
00351508,,27,8,5959848c66113d68,KEEP,ok
00354054,,12,4,5de62836a738301d,KEEP,ok
00355548,,15,4,7c8c9cda74f86305,KEEP,ok
00355070,,15,4,f6a7bcdba28afcba,KEEP,ok
00356730,,17,4,2c678cfdf9f5b564,KEEP,ok
00356483,,23,5,bba08940c57d1b1b,KEEP,ok
00354755,,13,4,8dc5e921790737e1,KEEP,ok
00350660,,9,3,a4241adc4b143c2c,CUT,low_op_variety
00356907,,17,4,c40e0fab9489bdc5,KEEP,ok
00354128,,35,8,a43230efb6eb0702,KEEP,ok
00356633,,25,3,5d844e1ccd0563d8,CUT,low_op_variety
00351870,,17,4,033c7a4f674bcebb,KEEP,ok
00356692,,37,7,c905e08e6cc84267,KEEP,ok
00352801,,19,7,08e636c6f2686a99,KEEP,ok
00350546,,15,4,889654863eab945e,KEEP,ok
00353564,,30,5,9823981e1ad419ae,KEEP,ok
00354464,,15,4,c68fad48b4bbb245,KEEP,ok
00357169,,22,4,c22fee40a60a1ad2,KEEP,ok
00353709,,15,4,f7481f2b45310aea,KEEP,ok
00359098,,15,4,e6ee6506cb281f18,KEEP,ok
00353616,,21,6,58c2a2008fa53f0b,KEEP,ok
00352161,,30,5,a9de817273acd9e8,KEEP,ok
00359197,,27,5,670428c49bce14b3,KEEP,ok
00353840,,15,4,f6a7bcdba28afcba,KEEP,ok
00357743,,15,4,052f99828e40b5a0,KEEP,ok
00352549,,18,2,b0044382fcc67a1b,DROP,trivial_code
00357415,,19,7,8d4c442f94bf1c68,KEEP,ok
00355636,,15,4,cf49e4a82a64181f,KEEP,ok
00356580,,22,2,6dece8ef6ade282f,DROP,trivial_code
00359855,,15,4,0df7e2bb494e1d0e,KEEP,ok
00356487,,17,4,7ae474aef79fe80a,KEEP,ok
00355941,,36,6,274aaeadb532519e,KEEP,ok
00359805,,15,4,e6ee6506cb281f18,KEEP,ok
00356025,,40,5,8bda9a90ed144e6c,KEEP,ok
00353942,,23,5,5f886e2aad1aab95,KEEP,ok
00357720,,20,8,a067f044d2baa1dd,KEEP,ok
00356805,,23,5,8f17c049fbf8c258,KEEP,ok
00352069,,15,4,20e127eca649a78b,KEEP,ok
00355633,,15,4,7a51f5b53556f5bc,KEEP,ok
00350123,,23,5,c316ee1be15f175a,KEEP,ok
00353601,,21,6,208a5d046650082b,KEEP,ok
00357289,,18,2,71faed8f7b3f0852,DROP,trivial_code
00355617,,19,7,2629b8d83baf4d08,KEEP,ok
00359454,,16,4,7cbda59faf649e64,KEEP,ok
00356728,,24,5,650b3b360f0c5268,KEEP,ok
00353554,,15,4,0c6a950ed1aa37d4,KEEP,ok
00350219,,13,4,3774146f584aa8e7,KEEP,ok
00350511,,18,2,f18f2fc612dd8841,DROP,trivial_code
00353365,,15,4,b3fb8537b2a185b5,KEEP,ok
00354780,,31,6,d241dafa08d19520,KEEP,ok
00353867,,23,5,355bd6a6d9845d01,KEEP,ok
00351158,,9,3,d548d64f343709f8,CUT,low_op_variety
00359026,,12,4,79985433d6b53719,KEEP,ok
00351078,,15,4,5bd0cb461dea8c61,KEEP,ok
00351056,,33,4,b48a07d022254cee,KEEP,ok
00354200,,15,4,f9add7bfa9b8b690,KEEP,ok
00351257,,12,4,5b8dcb2e4765eec1,KEEP,ok
00352334,,28,2,736e10ed943c9dd1,DROP,trivial_code
00355946,,39,6,ccc40d29225a0719,KEEP,ok
00351855,,15,4,e6ee6506cb281f18,KEEP,ok
00359112,,17,5,8ac279b67ce029b5,KEEP,ok
00351137,,19,5,ef5bba250cd6c250,KEEP,ok
00356659,,15,4,b7d164c1447943de,KEEP,ok
00359386,,9,3,f6100e2672d5572c,CUT,low_op_variety
00354028,,28,7,497e155c6ce3c0b5,KEEP,ok
00357020,,13,4,7b860eaff0251ec2,KEEP,ok
00357682,,23,5,53b6a7c9c0ac702f,KEEP,ok
00355556,,16,5,9f3e2a8645c5ff61,KEEP,ok
00358394,,15,4,86504360174d0c77,KEEP,ok
00359447,,23,5,f1f491c55e481565,KEEP,ok
00351611,,15,4,f7481f2b45310aea,KEEP,ok
00351313,,37,8,a9b0dc51eb00a29b,KEEP,ok
00353229,,21,7,7723ebb0c406ab7f,KEEP,ok
00356199,,25,5,2aec1a4942e23d6a,KEEP,ok
00354048,,21,4,c9ef2a87fef5bf63,KEEP,ok
00351607,,27,5,59f9a443b629bbf1,KEEP,ok
00351312,,20,7,0aa2eaab46f33853,KEEP,ok
00353681,,25,5,79c2ea0ebe41c468,KEEP,ok
00358764,,43,6,2e32f7bf6255db48,KEEP,ok
00356511,,17,4,21a5bd1ebe0dd2af,KEEP,ok
00353609,,14,4,b4a5a7fea1ea0f58,KEEP,ok
00359833,,17,4,8ff12a9acf07fc44,KEEP,ok
00359722,,21,5,28ddd49c3da15af2,KEEP,ok
00353279,,9,3,1dff56d5f0bf2a51,CUT,low_op_variety
00353935,,23,5,ba5028c9ba632577,KEEP,ok
00354146,,13,4,0133111f8a1ed280,KEEP,ok
00357032,,15,4,e6ee6506cb281f18,KEEP,ok
00356963,,31,9,bd2feb605053b73e,KEEP,ok
00359824,,31,5,261bd29d31d17049,KEEP,ok
00359826,,13,4,07b240870a99a46c,KEEP,ok
00354868,,15,4,165d7a38dd615eb2,KEEP,ok
00357525,,17,4,021fe2bf0c383a12,KEEP,ok
00356925,,21,6,0b0a1438ba63be57,KEEP,ok
00350460,,13,5,277139b31127650a,KEEP,ok
00350089,,18,4,e68365bf71b8009d,KEEP,ok
00359108,,17,4,76adc38d3f9f9d68,KEEP,ok
00356418,,13,4,07b240870a99a46c,KEEP,ok
00359875,,17,4,990e319dc5292954,KEEP,ok
00353622,,15,4,0f2eda48adb23b01,KEEP,ok
00353193,,31,5,4e56f6bdfccaea65,KEEP,ok
00352171,,49,9,a5e9703dee4a1d04,KEEP,ok
00356724,,15,4,e6ee6506cb281f18,KEEP,ok
00356739,,25,8,19122fca40d54404,KEEP,ok
